,CO2 per cápita (toneladas métricas),intervalos,frecuencias
3436,0.364044575,"(-0.00042, 19.969]",8744.0
3437,0.406287558,"(-0.00042, 19.969]",8744.0
3438,0.702902157,"(-0.00042, 19.969]",8744.0
3439,1.827444933,"(-0.00042, 19.969]",8744.0
3440,3.466904527,"(-0.00042, 19.969]",8744.0
3441,2.480128487,"(-0.00042, 19.969]",8744.0
3442,3.529552514,"(-0.00042, 19.969]",8744.0
3443,4.728986562,"(-0.00042, 19.969]",8744.0
3444,4.467655257,"(-0.00042, 19.969]",8744.0
3445,8.506676806,"(-0.00042, 19.969]",8744.0
3446,8.56417759,"(-0.00042, 19.969]",8744.0
3447,8.262784373,"(-0.00042, 19.969]",8744.0
3448,8.601600846,"(-0.00042, 19.969]",8744.0
3449,9.302746374,"(-0.00042, 19.969]",8744.0
3450,10.883811646,"(-0.00042, 19.969]",8744.0
3451,9.492897136,"(-0.00042, 19.969]",8744.0
3452,9.09753348,"(-0.00042, 19.969]",8744.0
3453,8.794800112,"(-0.00042, 19.969]",8744.0
3454,8.549847627,"(-0.00042, 19.969]",8744.0
3455,7.01234535,"(-0.00042, 19.969]",8744.0
3456,7.419420905,"(-0.00042, 19.969]",8744.0
3457,7.61150404,"(-0.00042, 19.969]",8744.0
3458,5.824804024,"(-0.00042, 19.969]",8744.0
3459,4.58752938,"(-0.00042, 19.969]",8744.0
3460,4.808124037,"(-0.00042, 19.969]",8744.0
3461,6.228749212,"(-0.00042, 19.969]",8744.0
3462,5.086910316,"(-0.00042, 19.969]",8744.0
3463,1.510654719,"(-0.00042, 19.969]",8744.0
3464,2.120775673,"(-0.00042, 19.969]",8744.0
3465,3.182178254,"(-0.00042, 19.969]",8744.0
3466,3.166029519,"(-0.00042, 19.969]",8744.0
3467,3.550727186,"(-0.00042, 19.969]",8744.0
3468,3.170736914,"(-0.00042, 19.969]",8744.0
3469,3.100079732,"(-0.00042, 19.969]",8744.0
3470,1.391011445,"(-0.00042, 19.969]",8744.0
3471,1.195483744,"(-0.00042, 19.969]",8744.0
3472,0.854557841,"(-0.00042, 19.969]",8744.0
3473,1.413926145,"(-0.00042, 19.969]",8744.0
3474,1.37954238,"(-0.00042, 19.969]",8744.0
3475,1.093345462,"(-0.00042, 19.969]",8744.0
3476,1.374250106,"(-0.00042, 19.969]",8744.0
3477,1.57828952,"(-0.00042, 19.969]",8744.0
3478,1.478335179,"(-0.00042, 19.969]",8744.0
3479,1.381898977,"(-0.00042, 19.969]",8744.0
3480,1.39589453,"(-0.00042, 19.969]",8744.0
3481,1.423082894,"(-0.00042, 19.969]",8744.0
3482,1.455445622,"(-0.00042, 19.969]",8744.0
3483,1.418165749,"(-0.00042, 19.969]",8744.0
3484,11.15075916,"(-0.00042, 19.969]",8744.0
3485,11.15413892,"(-0.00042, 19.969]",8744.0
3486,11.142928394,"(-0.00042, 19.969]",8744.0
3487,11.254853458,"(-0.00042, 19.969]",8744.0
3488,11.265838889,"(-0.00042, 19.969]",8744.0
3489,11.456159513,"(-0.00042, 19.969]",8744.0
3490,11.318960777,"(-0.00042, 19.969]",8744.0
3491,10.784104554,"(-0.00042, 19.969]",8744.0
3492,10.993488228,"(-0.00042, 19.969]",8744.0
3493,11.342670406,"(-0.00042, 19.969]",8744.0
3494,11.7323973,"(-0.00042, 19.969]",8744.0
3495,11.82303629,"(-0.00042, 19.969]",8744.0
3496,11.562354178,"(-0.00042, 19.969]",8744.0
3497,11.745526944,"(-0.00042, 19.969]",8744.0
3498,10.983592861,"(-0.00042, 19.969]",8744.0
3499,10.736053644,"(-0.00042, 19.969]",8744.0
3500,10.654542019,"(-0.00042, 19.969]",8744.0
3501,10.76186851,"(-0.00042, 19.969]",8744.0
3502,10.76729499,"(-0.00042, 19.969]",8744.0
3503,11.46539104,"(-0.00042, 19.969]",8744.0
3504,10.286757042,"(-0.00042, 19.969]",8744.0
3505,9.955296648,"(-0.00042, 19.969]",8744.0
3506,9.740461658,"(-0.00042, 19.969]",8744.0
3507,9.687798405,"(-0.00042, 19.969]",8744.0
3508,9.381702909,"(-0.00042, 19.969]",8744.0
3509,9.900139784,"(-0.00042, 19.969]",8744.0
3510,10.03463939,"(-0.00042, 19.969]",8744.0
3511,10.067746675,"(-0.00042, 19.969]",8744.0
3512,10.020743961,"(-0.00042, 19.969]",8744.0
3513,10.191930628,"(-0.00042, 19.969]",8744.0
3514,9.710497347,"(-0.00042, 19.969]",8744.0
3515,9.870362031,"(-0.00042, 19.969]",8744.0
3516,9.659401562,"(-0.00042, 19.969]",8744.0
3517,9.452091001,"(-0.00042, 19.969]",8744.0
3518,9.446118546,"(-0.00042, 19.969]",8744.0
3519,9.2723181,"(-0.00042, 19.969]",8744.0
3520,9.474872432,"(-0.00042, 19.969]",8744.0
3521,9.037187368,"(-0.00042, 19.969]",8744.0
3522,9.093651543,"(-0.00042, 19.969]",8744.0
3523,9.04651127,"(-0.00042, 19.969]",8744.0
3524,9.199798297,"(-0.00042, 19.969]",8744.0
3525,9.233237014,"(-0.00042, 19.969]",8744.0
3526,8.877934874,"(-0.00042, 19.969]",8744.0
3527,9.028317864,"(-0.00042, 19.969]",8744.0
3528,8.987428516,"(-0.00042, 19.969]",8744.0
3529,8.981481479,"(-0.00042, 19.969]",8744.0
3530,8.8973241,"(-0.00042, 19.969]",8744.0
3531,8.615489319,"(-0.00042, 19.969]",8744.0
3532,8.4377732,"(-0.00042, 19.969]",8744.0
3533,7.598999603,"(-0.00042, 19.969]",8744.0
3534,7.841653312,"(-0.00042, 19.969]",8744.0
3535,7.085732086,"(-0.00042, 19.969]",8744.0
3568,3.146690058,"(-0.00042, 19.969]",8744.0
3569,2.026478386,"(-0.00042, 19.969]",8744.0
3570,1.25134791,"(-0.00042, 19.969]",8744.0
3571,0.486454584,"(-0.00042, 19.969]",8744.0
3572,0.880982431,"(-0.00042, 19.969]",8744.0
3573,0.979139818,"(-0.00042, 19.969]",8744.0
3574,1.105665099,"(-0.00042, 19.969]",8744.0
3575,0.975944975,"(-0.00042, 19.969]",8744.0
3576,1.026657085,"(-0.00042, 19.969]",8744.0
3577,0.859400875,"(-0.00042, 19.969]",8744.0
3578,0.777669956,"(-0.00042, 19.969]",8744.0
3579,0.877317601,"(-0.00042, 19.969]",8744.0
3580,1.018467138,"(-0.00042, 19.969]",8744.0
3581,1.209497375,"(-0.00042, 19.969]",8744.0
3582,1.486837282,"(-0.00042, 19.969]",8744.0
3583,1.572983097,"(-0.00042, 19.969]",8744.0
3584,1.592369727,"(-0.00042, 19.969]",8744.0
3585,1.576312217,"(-0.00042, 19.969]",8744.0
3586,1.663506623,"(-0.00042, 19.969]",8744.0
3587,2.046895742,"(-0.00042, 19.969]",8744.0
3588,0.219944425,"(-0.00042, 19.969]",8744.0
3589,0.195992162,"(-0.00042, 19.969]",8744.0
3590,0.202357559,"(-0.00042, 19.969]",8744.0
3591,0.235983576,"(-0.00042, 19.969]",8744.0
3592,0.219630931,"(-0.00042, 19.969]",8744.0
3593,0.221145789,"(-0.00042, 19.969]",8744.0
3594,0.18262989,"(-0.00042, 19.969]",8744.0
3595,0.185683744,"(-0.00042, 19.969]",8744.0
3596,0.214550845,"(-0.00042, 19.969]",8744.0
3597,0.201312057,"(-0.00042, 19.969]",8744.0
3598,0.305406424,"(-0.00042, 19.969]",8744.0
3599,0.260051094,"(-0.00042, 19.969]",8744.0
3600,0.266842845,"(-0.00042, 19.969]",8744.0
3601,0.264726804,"(-0.00042, 19.969]",8744.0
3602,0.305828964,"(-0.00042, 19.969]",8744.0
3603,0.279368196,"(-0.00042, 19.969]",8744.0
3604,0.242918646,"(-0.00042, 19.969]",8744.0
3605,0.294730688,"(-0.00042, 19.969]",8744.0
3606,0.286858165,"(-0.00042, 19.969]",8744.0
3607,0.251979239,"(-0.00042, 19.969]",8744.0
3608,0.236952423,"(-0.00042, 19.969]",8744.0
3609,0.274094661,"(-0.00042, 19.969]",8744.0
3610,0.264935613,"(-0.00042, 19.969]",8744.0
3611,0.307352589,"(-0.00042, 19.969]",8744.0
3612,0.209693217,"(-0.00042, 19.969]",8744.0
3613,0.261552906,"(-0.00042, 19.969]",8744.0
3614,0.232546002,"(-0.00042, 19.969]",8744.0
3615,0.243734357,"(-0.00042, 19.969]",8744.0
3616,0.24909748,"(-0.00042, 19.969]",8744.0
3617,0.234976683,"(-0.00042, 19.969]",8744.0
3618,0.268728065,"(-0.00042, 19.969]",8744.0
3619,0.268880674,"(-0.00042, 19.969]",8744.0
3620,0.264746912,"(-0.00042, 19.969]",8744.0
3621,0.293226407,"(-0.00042, 19.969]",8744.0
3622,0.310383391,"(-0.00042, 19.969]",8744.0
3623,0.323797083,"(-0.00042, 19.969]",8744.0
3624,0.335320534,"(-0.00042, 19.969]",8744.0
3625,0.364016153,"(-0.00042, 19.969]",8744.0
3626,0.356312531,"(-0.00042, 19.969]",8744.0
3627,0.356239678,"(-0.00042, 19.969]",8744.0
3628,0.334072085,"(-0.00042, 19.969]",8744.0
3629,0.358645138,"(-0.00042, 19.969]",8744.0
3630,0.375072777,"(-0.00042, 19.969]",8744.0
3631,0.375812764,"(-0.00042, 19.969]",8744.0
3632,0.352614883,"(-0.00042, 19.969]",8744.0
3633,0.32693445,"(-0.00042, 19.969]",8744.0
3634,0.42630423,"(-0.00042, 19.969]",8744.0
3635,0.436236777,"(-0.00042, 19.969]",8744.0
3636,0.395319087,"(-0.00042, 19.969]",8744.0
3637,0.325052954,"(-0.00042, 19.969]",8744.0
3638,0.415441052,"(-0.00042, 19.969]",8744.0
3639,0.404379798,"(-0.00042, 19.969]",8744.0
3640,0.114804749,"(-0.00042, 19.969]",8744.0
3641,0.169535949,"(-0.00042, 19.969]",8744.0
3642,0.178831524,"(-0.00042, 19.969]",8744.0
3643,0.18579863,"(-0.00042, 19.969]",8744.0
3644,0.183734592,"(-0.00042, 19.969]",8744.0
3645,0.179671278,"(-0.00042, 19.969]",8744.0
3646,0.182040147,"(-0.00042, 19.969]",8744.0
3647,0.180529006,"(-0.00042, 19.969]",8744.0
3648,0.182699447,"(-0.00042, 19.969]",8744.0
3649,0.17980783,"(-0.00042, 19.969]",8744.0
3650,0.187897734,"(-0.00042, 19.969]",8744.0
3651,0.191137475,"(-0.00042, 19.969]",8744.0
3652,0.193889744,"(-0.00042, 19.969]",8744.0
3653,0.18591796,"(-0.00042, 19.969]",8744.0
3654,0.193455828,"(-0.00042, 19.969]",8744.0
3655,0.193454419,"(-0.00042, 19.969]",8744.0
3656,0.202755549,"(-0.00042, 19.969]",8744.0
3657,0.20531957,"(-0.00042, 19.969]",8744.0
3658,0.204272392,"(-0.00042, 19.969]",8744.0
3659,0.212514196,"(-0.00042, 19.969]",8744.0
3660,0.214003855,"(-0.00042, 19.969]",8744.0
3661,0.21597385,"(-0.00042, 19.969]",8744.0
3662,0.209766847,"(-0.00042, 19.969]",8744.0
3663,0.198433214,"(-0.00042, 19.969]",8744.0
3664,0.19830735,"(-0.00042, 19.969]",8744.0
3665,0.195671954,"(-0.00042, 19.969]",8744.0
3666,0.190947426,"(-0.00042, 19.969]",8744.0
3667,0.184883028,"(-0.00042, 19.969]",8744.0
3668,0.185059487,"(-0.00042, 19.969]",8744.0
3669,0.18131913,"(-0.00042, 19.969]",8744.0
3670,0.175021818,"(-0.00042, 19.969]",8744.0
3671,0.168747045,"(-0.00042, 19.969]",8744.0
3672,0.159142097,"(-0.00042, 19.969]",8744.0
3673,0.15425297,"(-0.00042, 19.969]",8744.0
3674,0.163001804,"(-0.00042, 19.969]",8744.0
3675,0.159028583,"(-0.00042, 19.969]",8744.0
3676,0.156612982,"(-0.00042, 19.969]",8744.0
3677,0.153610224,"(-0.00042, 19.969]",8744.0
3678,0.146290203,"(-0.00042, 19.969]",8744.0
3679,0.147149249,"(-0.00042, 19.969]",8744.0
3680,0.145443687,"(-0.00042, 19.969]",8744.0
3681,0.144947897,"(-0.00042, 19.969]",8744.0
3682,0.145243067,"(-0.00042, 19.969]",8744.0
3683,0.144600721,"(-0.00042, 19.969]",8744.0
3684,0.141801846,"(-0.00042, 19.969]",8744.0
3685,0.122119267,"(-0.00042, 19.969]",8744.0
3686,0.119290573,"(-0.00042, 19.969]",8744.0
3687,0.119193056,"(-0.00042, 19.969]",8744.0
3688,0.191660762,"(-0.00042, 19.969]",8744.0
3689,0.196768408,"(-0.00042, 19.969]",8744.0
3690,0.225765923,"(-0.00042, 19.969]",8744.0
3691,0.229423425,"(-0.00042, 19.969]",8744.0
3692,0.049832984,"(-0.00042, 19.969]",8744.0
3693,0.058401639,"(-0.00042, 19.969]",8744.0
3694,0.066929144,"(-0.00042, 19.969]",8744.0
3695,0.075400314,"(-0.00042, 19.969]",8744.0
3696,0.074352684,"(-0.00042, 19.969]",8744.0
3697,0.073181744,"(-0.00042, 19.969]",8744.0
3698,0.080853639,"(-0.00042, 19.969]",8744.0
3699,0.079268966,"(-0.00042, 19.969]",8744.0
3700,0.086179141,"(-0.00042, 19.969]",8744.0
3701,0.109387334,"(-0.00042, 19.969]",8744.0
3702,0.106579056,"(-0.00042, 19.969]",8744.0
3703,0.119525938,"(-0.00042, 19.969]",8744.0
3704,0.139095288,"(-0.00042, 19.969]",8744.0
3705,0.127258809,"(-0.00042, 19.969]",8744.0
3706,0.123318536,"(-0.00042, 19.969]",8744.0
3707,0.190010939,"(-0.00042, 19.969]",8744.0
3708,0.18457744,"(-0.00042, 19.969]",8744.0
3709,0.206002649,"(-0.00042, 19.969]",8744.0
3710,0.245401777,"(-0.00042, 19.969]",8744.0
3711,0.250668626,"(-0.00042, 19.969]",8744.0
3712,0.260901003,"(-0.00042, 19.969]",8744.0
3713,0.252122997,"(-0.00042, 19.969]",8744.0
3714,0.248916233,"(-0.00042, 19.969]",8744.0
3715,0.239662522,"(-0.00042, 19.969]",8744.0
3716,0.24582761,"(-0.00042, 19.969]",8744.0
3717,0.235419865,"(-0.00042, 19.969]",8744.0
3718,0.210472764,"(-0.00042, 19.969]",8744.0
3719,0.223449077,"(-0.00042, 19.969]",8744.0
3720,0.217481555,"(-0.00042, 19.969]",8744.0
3721,0.203919668,"(-0.00042, 19.969]",8744.0
3722,0.207986161,"(-0.00042, 19.969]",8744.0
3723,0.208551959,"(-0.00042, 19.969]",8744.0
3724,0.202120851,"(-0.00042, 19.969]",8744.0
3725,0.207299245,"(-0.00042, 19.969]",8744.0
3726,0.20163376,"(-0.00042, 19.969]",8744.0
3727,0.203006157,"(-0.00042, 19.969]",8744.0
3728,0.197431374,"(-0.00042, 19.969]",8744.0
3729,0.192008953,"(-0.00042, 19.969]",8744.0
3730,0.202491629,"(-0.00042, 19.969]",8744.0
3731,0.215177883,"(-0.00042, 19.969]",8744.0
3732,0.223804444,"(-0.00042, 19.969]",8744.0
3733,0.222838238,"(-0.00042, 19.969]",8744.0
3734,0.241162553,"(-0.00042, 19.969]",8744.0
3735,0.233541799,"(-0.00042, 19.969]",8744.0
3736,0.231368576,"(-0.00042, 19.969]",8744.0
3737,0.22401013,"(-0.00042, 19.969]",8744.0
3738,0.226764113,"(-0.00042, 19.969]",8744.0
3739,0.257764784,"(-0.00042, 19.969]",8744.0
3740,0.258833628,"(-0.00042, 19.969]",8744.0
3741,0.266259849,"(-0.00042, 19.969]",8744.0
3742,0.279410774,"(-0.00042, 19.969]",8744.0
3743,0.241098417,"(-0.00042, 19.969]",8744.0
3744,0.029744957,"(-0.00042, 19.969]",8744.0
3745,0.047057087,"(-0.00042, 19.969]",8744.0
3746,0.064029728,"(-0.00042, 19.969]",8744.0
3747,0.074884581,"(-0.00042, 19.969]",8744.0
3748,0.091110966,"(-0.00042, 19.969]",8744.0
3749,0.10114839,"(-0.00042, 19.969]",8744.0
3750,0.099617113,"(-0.00042, 19.969]",8744.0
3751,0.070739717,"(-0.00042, 19.969]",8744.0
3752,0.09085265,"(-0.00042, 19.969]",8744.0
3753,0.083947021,"(-0.00042, 19.969]",8744.0
3754,0.097878982,"(-0.00042, 19.969]",8744.0
3755,0.10117774,"(-0.00042, 19.969]",8744.0
3756,0.089424847,"(-0.00042, 19.969]",8744.0
3757,0.146384888,"(-0.00042, 19.969]",8744.0
3758,0.134221555,"(-0.00042, 19.969]",8744.0
3759,0.146023929,"(-0.00042, 19.969]",8744.0
3760,0.120387545,"(-0.00042, 19.969]",8744.0
3761,0.12747166,"(-0.00042, 19.969]",8744.0
3762,0.125310757,"(-0.00042, 19.969]",8744.0
3763,0.131895721,"(-0.00042, 19.969]",8744.0
3764,0.172587853,"(-0.00042, 19.969]",8744.0
3765,0.164961641,"(-0.00042, 19.969]",8744.0
3766,0.161566305,"(-0.00042, 19.969]",8744.0
3767,0.158131826,"(-0.00042, 19.969]",8744.0
3768,0.174547642,"(-0.00042, 19.969]",8744.0
3769,0.182391282,"(-0.00042, 19.969]",8744.0
3770,0.18979565,"(-0.00042, 19.969]",8744.0
3771,0.196767701,"(-0.00042, 19.969]",8744.0
3772,0.21421789,"(-0.00042, 19.969]",8744.0
3773,0.223684809,"(-0.00042, 19.969]",8744.0
3774,0.239557928,"(-0.00042, 19.969]",8744.0
3775,0.2376339,"(-0.00042, 19.969]",8744.0
3776,0.235679474,"(-0.00042, 19.969]",8744.0
3777,0.246694273,"(-0.00042, 19.969]",8744.0
3778,0.241268588,"(-0.00042, 19.969]",8744.0
3779,0.239109577,"(-0.00042, 19.969]",8744.0
3780,0.236971482,"(-0.00042, 19.969]",8744.0
3781,0.214041118,"(-0.00042, 19.969]",8744.0
3782,0.136738907,"(-0.00042, 19.969]",8744.0
3783,0.150925623,"(-0.00042, 19.969]",8744.0
3784,0.111505145,"(-0.00042, 19.969]",8744.0
3785,0.1118948,"(-0.00042, 19.969]",8744.0
3786,0.112225083,"(-0.00042, 19.969]",8744.0
3787,0.138652195,"(-0.00042, 19.969]",8744.0
3788,0.14085958,"(-0.00042, 19.969]",8744.0
3789,0.14539809,"(-0.00042, 19.969]",8744.0
3790,0.144756166,"(-0.00042, 19.969]",8744.0
3791,0.151256889,"(-0.00042, 19.969]",8744.0
3792,0.145619048,"(-0.00042, 19.969]",8744.0
3793,0.146971003,"(-0.00042, 19.969]",8744.0
3794,0.145854598,"(-0.00042, 19.969]",8744.0
3795,0.146810683,"(-0.00042, 19.969]",8744.0
3796,0.087269698,"(-0.00042, 19.969]",8744.0
3797,0.08624853,"(-0.00042, 19.969]",8744.0
3798,0.085298907,"(-0.00042, 19.969]",8744.0
3799,0.098352427,"(-0.00042, 19.969]",8744.0
3800,0.096958182,"(-0.00042, 19.969]",8744.0
3801,0.108882926,"(-0.00042, 19.969]",8744.0
3802,0.093182561,"(-0.00042, 19.969]",8744.0
3803,0.090881411,"(-0.00042, 19.969]",8744.0
3804,0.10161378,"(-0.00042, 19.969]",8744.0
3805,0.150691405,"(-0.00042, 19.969]",8744.0
3806,0.126054898,"(-0.00042, 19.969]",8744.0
3807,0.231669094,"(-0.00042, 19.969]",8744.0
3808,0.32013852,"(-0.00042, 19.969]",8744.0
3809,0.111799207,"(-0.00042, 19.969]",8744.0
3810,0.205691803,"(-0.00042, 19.969]",8744.0
3811,0.261664708,"(-0.00042, 19.969]",8744.0
3812,0.272829127,"(-0.00042, 19.969]",8744.0
3813,0.282906441,"(-0.00042, 19.969]",8744.0
3814,0.323632969,"(-0.00042, 19.969]",8744.0
3815,0.289929958,"(-0.00042, 19.969]",8744.0
3816,0.26595952,"(-0.00042, 19.969]",8744.0
3817,0.299110478,"(-0.00042, 19.969]",8744.0
3818,0.291841258,"(-0.00042, 19.969]",8744.0
3819,0.228181655,"(-0.00042, 19.969]",8744.0
3820,0.27338778,"(-0.00042, 19.969]",8744.0
3821,0.209938074,"(-0.00042, 19.969]",8744.0
3822,0.244283824,"(-0.00042, 19.969]",8744.0
3823,0.28841213,"(-0.00042, 19.969]",8744.0
3824,0.299990409,"(-0.00042, 19.969]",8744.0
3825,0.321093662,"(-0.00042, 19.969]",8744.0
3826,0.320675318,"(-0.00042, 19.969]",8744.0
3827,0.516636312,"(-0.00042, 19.969]",8744.0
3828,0.535419879,"(-0.00042, 19.969]",8744.0
3829,0.245396251,"(-0.00042, 19.969]",8744.0
3830,0.084649709,"(-0.00042, 19.969]",8744.0
3831,0.294451433,"(-0.00042, 19.969]",8744.0
3832,0.252981606,"(-0.00042, 19.969]",8744.0
3833,0.611375553,"(-0.00042, 19.969]",8744.0
3834,0.339858562,"(-0.00042, 19.969]",8744.0
3835,0.921487805,"(-0.00042, 19.969]",8744.0
3836,0.856491667,"(-0.00042, 19.969]",8744.0
3837,5.637356172,"(-0.00042, 19.969]",8744.0
3838,8.772418191,"(-0.00042, 19.969]",8744.0
3839,10.255341086,"(-0.00042, 19.969]",8744.0
3840,8.607938621,"(-0.00042, 19.969]",8744.0
3841,7.528919929,"(-0.00042, 19.969]",8744.0
3842,7.359918726,"(-0.00042, 19.969]",8744.0
3843,7.204040865,"(-0.00042, 19.969]",8744.0
3844,6.562117562,"(-0.00042, 19.969]",8744.0
3845,6.533815076,"(-0.00042, 19.969]",8744.0
3846,6.421061876,"(-0.00042, 19.969]",8744.0
3847,8.907241536,"(-0.00042, 19.969]",8744.0
3848,1.128920482,"(-0.00042, 19.969]",8744.0
3849,1.169782628,"(-0.00042, 19.969]",8744.0
3850,1.20320119,"(-0.00042, 19.969]",8744.0
3851,1.445674897,"(-0.00042, 19.969]",8744.0
3852,1.553764446,"(-0.00042, 19.969]",8744.0
3853,1.991253557,"(-0.00042, 19.969]",8744.0
3854,2.165209851,"(-0.00042, 19.969]",8744.0
3855,2.249413986,"(-0.00042, 19.969]",8744.0
3856,2.553669959,"(-0.00042, 19.969]",8744.0
3857,2.903833843,"(-0.00042, 19.969]",8744.0
3858,2.748329714,"(-0.00042, 19.969]",8744.0
3859,3.149595925,"(-0.00042, 19.969]",8744.0
3860,3.552052128,"(-0.00042, 19.969]",8744.0
3861,4.17251217,"(-0.00042, 19.969]",8744.0
3862,4.041382514,"(-0.00042, 19.969]",8744.0
3863,4.29709731,"(-0.00042, 19.969]",8744.0
3864,4.670280089,"(-0.00042, 19.969]",8744.0
3865,5.049153465,"(-0.00042, 19.969]",8744.0
3866,5.09882429,"(-0.00042, 19.969]",8744.0
3867,5.37207897,"(-0.00042, 19.969]",8744.0
3868,5.333642555,"(-0.00042, 19.969]",8744.0
3869,5.213292152,"(-0.00042, 19.969]",8744.0
3870,5.326966418,"(-0.00042, 19.969]",8744.0
3871,5.640921404,"(-0.00042, 19.969]",8744.0
3872,5.765561878,"(-0.00042, 19.969]",8744.0
3873,6.100162266,"(-0.00042, 19.969]",8744.0
3874,5.93248835,"(-0.00042, 19.969]",8744.0
3875,6.346832663,"(-0.00042, 19.969]",8744.0
3876,6.773932665,"(-0.00042, 19.969]",8744.0
3877,7.352537262,"(-0.00042, 19.969]",8744.0
3878,7.284521642,"(-0.00042, 19.969]",8744.0
3879,7.176639815,"(-0.00042, 19.969]",8744.0
3880,7.260257729,"(-0.00042, 19.969]",8744.0
3881,7.238006236,"(-0.00042, 19.969]",8744.0
3882,7.410792356,"(-0.00042, 19.969]",8744.0
3883,7.458879643,"(-0.00042, 19.969]",8744.0
3884,7.563654136,"(-0.00042, 19.969]",8744.0
3885,7.852506913,"(-0.00042, 19.969]",8744.0
3886,8.185367878,"(-0.00042, 19.969]",8744.0
3887,8.050452819,"(-0.00042, 19.969]",8744.0
3888,8.47843382,"(-0.00042, 19.969]",8744.0
3889,8.636014274,"(-0.00042, 19.969]",8744.0
3890,8.591970187,"(-0.00042, 19.969]",8744.0
3891,8.760745127,"(-0.00042, 19.969]",8744.0
3892,8.867967195,"(-0.00042, 19.969]",8744.0
3893,8.980839448,"(-0.00042, 19.969]",8744.0
3894,8.827796219,"(-0.00042, 19.969]",8744.0
3895,8.892293442,"(-0.00042, 19.969]",8744.0
3896,8.829327935,"(-0.00042, 19.969]",8744.0
3897,8.544324727,"(-0.00042, 19.969]",8744.0
3898,7.797370479,"(-0.00042, 19.969]",8744.0
3899,7.568519083,"(-0.00042, 19.969]",8744.0
3900,0.244844816,"(-0.00042, 19.969]",8744.0
3901,0.200909489,"(-0.00042, 19.969]",8744.0
3902,0.277730892,"(-0.00042, 19.969]",8744.0
3903,0.157122351,"(-0.00042, 19.969]",8744.0
3904,0.233899602,"(-0.00042, 19.969]",8744.0
3905,0.232630922,"(-0.00042, 19.969]",8744.0
3906,0.309197074,"(-0.00042, 19.969]",8744.0
3907,0.386154462,"(-0.00042, 19.969]",8744.0
3908,0.42515942,"(-0.00042, 19.969]",8744.0
3909,0.503485351,"(-0.00042, 19.969]",8744.0
3910,0.465995976,"(-0.00042, 19.969]",8744.0
3911,0.506169038,"(-0.00042, 19.969]",8744.0
3912,0.507478416,"(-0.00042, 19.969]",8744.0
3913,0.587478239,"(-0.00042, 19.969]",8744.0
3914,0.393661904,"(-0.00042, 19.969]",8744.0
3915,0.515624155,"(-0.00042, 19.969]",8744.0
3916,0.521364904,"(-0.00042, 19.969]",8744.0
3917,0.528579507,"(-0.00042, 19.969]",8744.0
3918,0.57637813,"(-0.00042, 19.969]",8744.0
3919,0.538223572,"(-0.00042, 19.969]",8744.0
3920,0.535605141,"(-0.00042, 19.969]",8744.0
3921,0.647772564,"(-0.00042, 19.969]",8744.0
3922,0.669656573,"(-0.00042, 19.969]",8744.0
3923,0.649493129,"(-0.00042, 19.969]",8744.0
3924,0.633268996,"(-0.00042, 19.969]",8744.0
3925,0.623970292,"(-0.00042, 19.969]",8744.0
3926,0.659097717,"(-0.00042, 19.969]",8744.0
3927,0.737968022,"(-0.00042, 19.969]",8744.0
3928,0.972252532,"(-0.00042, 19.969]",8744.0
3929,1.059925055,"(-0.00042, 19.969]",8744.0
3930,1.142533702,"(-0.00042, 19.969]",8744.0
3931,1.178549583,"(-0.00042, 19.969]",8744.0
3932,1.244956328,"(-0.00042, 19.969]",8744.0
3933,1.268316006,"(-0.00042, 19.969]",8744.0
3934,1.438719153,"(-0.00042, 19.969]",8744.0
3935,1.536253279,"(-0.00042, 19.969]",8744.0
3936,1.564357713,"(-0.00042, 19.969]",8744.0
3937,1.70431644,"(-0.00042, 19.969]",8744.0
3938,1.737537265,"(-0.00042, 19.969]",8744.0
3939,1.915901854,"(-0.00042, 19.969]",8744.0
3940,1.876441645,"(-0.00042, 19.969]",8744.0
3941,1.908226885,"(-0.00042, 19.969]",8744.0
3942,2.011283056,"(-0.00042, 19.969]",8744.0
3943,2.113420793,"(-0.00042, 19.969]",8744.0
3944,2.000370165,"(-0.00042, 19.969]",8744.0
3945,2.101514313,"(-0.00042, 19.969]",8744.0
3946,2.237296507,"(-0.00042, 19.969]",8744.0
3947,2.301012675,"(-0.00042, 19.969]",8744.0
3948,2.505022418,"(-0.00042, 19.969]",8744.0
3949,2.425962147,"(-0.00042, 19.969]",8744.0
3950,2.487241705,"(-0.00042, 19.969]",8744.0
3951,2.408137432,"(-0.00042, 19.969]",8744.0
3952,6.882676923,"(-0.00042, 19.969]",8744.0
3953,8.70504451,"(-0.00042, 19.969]",8744.0
3954,7.543542857,"(-0.00042, 19.969]",8744.0
3955,9.066758242,"(-0.00042, 19.969]",8744.0
3956,8.387287234,"(-0.00042, 19.969]",8744.0
3957,8.793316327,"(-0.00042, 19.969]",8744.0
3958,9.597580247,"(-0.00042, 19.969]",8744.0
3959,9.977040573,"(-0.00042, 19.969]",8744.0
3960,12.504976959,"(-0.00042, 19.969]",8744.0
3961,9.065412027,"(-0.00042, 19.969]",8744.0
3962,8.219137931,"(-0.00042, 19.969]",8744.0
3963,9.94440678,"(-0.00042, 19.969]",8744.0
3964,11.464120083,"(-0.00042, 19.969]",8744.0
3965,11.375183673,"(-0.00042, 19.969]",8744.0
